c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:45 
0.01301224  0.7668948  
0.04363355  0.5544764  
0.7178756  0.144737  
0.2163696  0.8959155  
0.1911536  0.8862859  
0.1769456  0.4828961  
0.3671051  0.2099367  
0.8111621  0.9153358  
0.2429468  0.6831766  
0.7933881  0.008771304  
0.7414604  0.448164  
0.9345273  0.4180123  
0.2018514  0.3757377  
0.1281304  0.8382351  
0.6671255  0.5084964  
0.6037997  0.6519998  
0.5958123  0.7345895  
0.8725287  0.9661649  
0.5055506  0.23714  
0.8737386  0.5217288  
0.413809  0.8097465  
0.2213692  0.4277182  
0.5075444  0.4065294  
0.8243175  0.5389996  
0.4199988  0.1601039  
0.2336963  0.6360272  
0.8738759  0.1749791  
0.02871831  0.9444247  
0.1613163  0.7839823  
0.9804021  0.2305906  
0.3641931  0.4704534  
0.1649501  0.6995854  
0.1681151  0.8082421  
0.5074726  0.6280214  
0.3824039  0.3315492  
0.05141439  0.6435341  
0.6320386  0.7995013  
0.05089563  0.09914627  
0.3684592  0.6172781  
0.3584459  0.8736982  
0.1943243  0.005602723  
0.4258294  0.7175411  
0.9775212  0.5968706  
0.2412338  0.9103264  
0.0603832  0.8509278  
0.7796936  0.6165314  
0.3393567  0.6711258  
0.8113452  0.8597945  
0.4696236  0.2650183  
0.7133774  0.4119443  
0.284227  0.3712644  
0.2234493  0.2074143  
0.6407506  0.6447035  
0.2311642  0.5253767  
0.5539595  0.8677998  
0.2542341  0.04145358  
0.7986621  0.2280128  
0.9240668  0.6658941  
0.8095285  0.9776695  
0.6480157  0.6689357  
0.6355661  0.3892018  
0.8456169  0.1000971  
0.7701586  0.4268065  
0.3128329  0.9143573  
0.4897265  0.1891191  
0.3369295  0.3290012  
0.6360685  0.9760799  
0.4474374  0.8047358  
0.4127536  0.5046554  
0.3721  0.7587952  
0.7163425  0.9556562  
0.6529083  0.4032946  
0.9985704  0.6849904  
0.3190853  0.6744165  
0.7770129  0.8144172  
0.463459  0.09250073  
0.1827679  0.272621  
0.114584  0.5135244  
0.008601022  0.8011643  
0.2123331  0.09291897  
0.7430378  0.8612446  
0.4810373  0.1827103  
0.1556189  0.86551  
0.3950997  0.2451081  
0.1617568  0.2255692  
0.1463492  0.6804393  
0.6418785  0.1712966  
0.6145709  0.5228463  
0.5458685  0.475257  
0.9094263  0.03374782  
0.7392015  0.1063885  
0.8831494  0.5926168  
0.6569283  0.1656559  
0.6570437  0.2303123  
0.5051273  0.4778353  
0.4822344  0.1926004  
0.6007193  0.8960365  
0.738565  0.01885303  
0.706404  0.8560434  
0.1214837  0.8530376  
0.5051736  0.1120454  
0.6004681  0.8734653  
0.3483923  0.02119733  
0.7537506  0.1278469  
0.289774  0.336817  
0.06680056  0.8860766  
0.5355485  0.2521104  
0.003500273  0.133527  
0.1860344  0.221743  
0.2546792  0.9116679  
0.5957112  0.8376816  
