c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:46 
0.7569168  0.9368083  
0.7269226  0.937014  
0.298209  0.674994  
0.1859179  0.2970468  
0.9537765  0.7724465  
0.5206146  0.7854761  
0.04791577  0.005650111  
0.5903345  0.3232077  
0.7317305  0.1625701  
0.2349135  0.5647087  
0.6066225  0.9298488  
0.597903  0.416728  
0.686139  0.5815169  
0.7525682  0.6647129  
0.9867488  0.8440604  
0.265963  0.2611428  
0.7437635  0.2881965  
0.7452605  0.8134324  
0.2849833  0.5971735  
0.4211342  0.4133047  
0.7193065  0.3417491  
0.1621453  0.2201947  
0.4689386  0.7558054  
0.41334  0.07588353  
0.6555879  0.992147  
0.567475  0.8885795  
0.6708531  0.04049738  
0.4014129  0.5472225  
0.4783667  0.8362505  
0.602669  0.8997688  
0.6173873  0.6097846  
0.2933188  0.4104476  
0.294625  0.8830402  
0.8215216  0.7134405  
0.02249232  0.3938444  
0.534084  0.670703  
0.793578  0.8856108  
0.003478349  0.03716748  
0.6589313  0.7283712  
0.8997477  0.1986199  
0.7922859  0.9405399  
0.5385452  0.9592853  
0.7488697  0.4415659  
0.5682453  0.7294845  
0.9225261  0.6864637  
0.2757699  0.303411  
0.540629  0.3101488  
0.2766493  0.5048277  
0.1304836  0.3754797  
0.6981683  0.5544087  
0.3693632  0.6722245  
0.8550656  0.819775  
0.02982473  0.1185947  
0.414866  0.1350872  
0.8726031  0.3515602  
0.9874333  0.9049084  
0.7216483  0.5732785  
0.4741286  0.3326693  
0.276766  0.04725912  
0.5905749  0.2893804  
0.8290744  0.9289401  
0.2140376  0.2220843  
0.2694542  0.4332611  
0.973416  0.9411472  
0.7545499  0.7964568  
0.4575509  0.5506228  
0.6728597  0.7863771  
0.9647001  0.8851893  
0.4968553  0.3354485  
0.9776498  0.1238549  
0.5597157  0.7418413  
0.8838857  0.6503488  
0.1111867  0.1307284  
0.1551617  0.4781539  
0.2716751  0.7478357  
0.3029761  0.9778381  
0.05560688  0.2278395  
0.9042239  0.7302822  
0.2046271  0.2192372  
0.6700425  0.9349979  
0.2263432  0.3196229  
0.1171023  0.4433634  
0.4429291  0.8345994  
0.2591118  0.1511251  
0.5812551  0.4586582  
0.5024953  0.4538402  
0.1822344  0.01002982  
0.2232068  0.07476844  
0.7991633  0.3356074  
0.2596687  0.1416414  
0.3308106  0.1930763  
0.4831232  0.4776913  
0.2144289  0.2284687  
0.894059  0.8358928  
0.06707975  0.01479318  
0.8901326  0.7426029  
0.6211361  0.9390557  
0.1428327  0.139752  
0.8739397  0.809271  
0.0227176  0.05622221  
0.2608718  0.08555696  
0.2526774  0.4687411  
0.6065638  0.9686575  
0.2935667  0.2618565  
0.007950028  0.6733585  
0.1249253  0.4191915  
0.8007439  0.9387233  
0.8411222  0.7709939  
